county,town,name,addresses,lon,lat,geoAddress,X.U.505C..U.8ECA..U.5834.,X.U.5EC1..U.6240.,ATM,X.U.5EA7..U.4F4D..U.5340.,ibon.WiFi,OPEN..STORE,X.U.5343..U.79A7..U.8840..U.58D3..U.7AD9.,X.U.51B0..U.584A..U.676F..U.8CA9..U.552E.,X.U.971C..U.6DC7..U.6DCB.,X.U.53F0..U.5851..U.6709..U.6A5F..U.852C..U.83DC.,X.U.7F8E..U.599D.,Mister.Donut.U.751C..U.751C..U.5708.,ibon,X.U.73FE..U.8403..U.8336.,X.U.73FE..U.84B8..U.5730..U.74DC.,X.U.7D71..U.4E00..U.751F..U.6A5F.,OPEN..U.5152..U.7AE5..U.95B1..U.89BD..U.5BA4.,K.Seren,X21TOGO,X.U.70D8..U.57F9..U.574A.,X....CAFE.RESERVE,X.U.535A..U.5BA2..U.4F86.,X.U.7CD6..U.679C..U.5C4B.,X.U.65E5..U.672C.7.ELEVEN.U.9650..U.5B9A.,X.U.570B..U.969B..U.7CBE..U.54C1..U.5C08..U.6AC3.,X.U.7CBE..U.54C1..U.5496..U.5561.,CITY.CAFE.U.6C2E..U.6C23..U.98F2..U.54C1.,X.U.5929..U.7D20..U.5730..U.852C.,X.U.56B4..U.9078..U.7D20..U.6750..U.51B7..U.51CD..U.9BAE..U.7269.,X.U.5149..U.5408..U.5E15..U.5C3C..U.5C3C.,X.U.51B7..U.51CD..U.4EA4..U.8CA8..U.4FBF.,X.U.9152.BAR,X.U.5BF5..U.7269..U.751F..U.6D3B..U.5C08..U.5340.,X.U.9177..U.8056..U.77F3.,X.U.751C..U.9EDE..U.5C08..U.6AC3.
高雄市,三民區,鑫領千,高雄市三民區民族一路94號1+2樓96號1樓,120.3146997,22.6437183,"96 号 1, no. 94, minzu 1st rd, sanmin district, kaohsiung city, taiwan 807",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA
高雄市,三民區,鑫寶華,高雄市三民區九如一路126號128號130號,120.3407436,22.6370516,"no. 126, jiuru 1st rd, sanmin district, kaohsiung city, taiwan 807",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,三民區,灣勝,高雄市三民區新民路101號103號105號,120.3235111,22.6521028,"103 号 105 号, no. 101, xinmin rd, sanmin district, kaohsiung city, taiwan 807",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,八卦寮,高雄市仁武區大灣里八德南路497號499號1樓,120.3411648,22.6769058,"1, no. 497, bade s rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,三福,高雄市仁武區仁武里中正路175號1樓,120.3502776,22.7022888,"1, no. 175, zhongzheng rd, renwu district, kaohsiung city, taiwan 814",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,仁心,高雄市仁武區考潭里仁心路198-1號1樓,120.369492,22.684944,"814, taiwan, 高雄市仁武區考潭里",1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,仁雄,高雄市仁武區仁雄路6之11號1樓,120.3541228,22.6812022,"1, no. 6之1號, renxiong rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,仁慈,高雄市仁武區仁慈里仁慈路169號1樓,120.3573751,22.6739186,"1, no. 169, renci rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,仁樂,高雄市仁武區仁武里仁和街36號,120.350596,22.704958,"814, taiwan, 高雄市仁武區仁武",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,仁武區,友福,高雄市仁武區灣內里鳳仁路95之15號,120.3519506,22.6872383,"95之15號, no. 95之15號, fengren rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,台塑,高雄市仁武區竹後里水管路189號191號,120.3353529,22.7064349,"no. 189, shuiguan rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA
高雄市,仁武區,永仁,高雄市仁武區八卦里永仁街436號,120.3349383,22.6867939,"no. 436, yongren st, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,名湖,高雄市仁武區八德東路490號,120.3461405,22.6869819,"no. 490號, bade e rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA
高雄市,仁武區,米妃,高雄市仁武區文武里中華路327-1號,120.3531754,22.7008229,"no. 327, zhonghua rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
高雄市,仁武區,赤山,高雄市仁武區仁孝路368號1樓,120.3481127,22.6748181,"814, taiwan, kaohsiung city, renwu district, renxiao rd, 368號1樓",NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,NA
高雄市,仁武區,京吉,高雄市仁武區京吉三路103號,120.3415749,22.6839377,"no. 103號, jingji 3rd rd, renwu district, kaohsiung city, taiwan 814",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,京富,高雄市仁武區八卦里八德南路382號1樓,120.3398483,22.6812278,"1, no. 382, bade s rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,尚賀,高雄市仁武區赤山里仁雄路87號1樓,120.347123,22.6777084,"1, no. 87, renxiong rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,尚讚,高雄市仁武區仁雄路97-3號1樓,120.3443389,22.6766272,"1樓, no. 97-3號, renxiong rd, renwu district, kaohsiung city, taiwan 814036",NA,1,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA
高雄市,仁武區,勇忠,高雄市仁武區仁勇路30號1樓,120.3570998,22.6756724,"1, no. 30, renyong rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,家恩,高雄市仁武區中華路46號,120.3482574,22.6980251,"no. 46號, zhonghua rd, renwu district, kaohsiung city, taiwan 814",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,得永,高雄市仁武區八德西路1870-1號1樓,120.3361055,22.6924663,"1, no. 1870, bade w rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,得合,高雄市仁武區八德西路1660號,120.3324989,22.6921761,"no. 1660, bade w rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,得富,高雄市仁武區八卦里八德西路246號,120.3306148,22.678528,"no. 246, bade w rd, renwu district, kaohsiung city, taiwan 814",1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,1,NA,NA
高雄市,仁武區,登發,高雄市仁武區八卦里八德南路65號,120.3394293,22.6851524,"no. 65號, bade s rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,雄鼎,"高雄市仁武區仁雄路346號1樓,348號1-2樓",120.3352426,22.6744161,"348 号 1, no. 346, renxiong rd, renwu district, kaohsiung city, taiwan 814",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,澄合,高雄市仁武區仁光路165號1樓,120.3506332,22.6831434,"1, no. 165號, renguang rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,仁武區,澄雄,高雄市仁武區仁雄路35號及澄合街172之1號,120.3511627,22.6806682,"no. 35, renxiong rd, renwu district, kaohsiung city, taiwan 814",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA
高雄市,新興區,大港埔,高雄市新興區東坡里大同一路81號83號,120.3043338,22.6288264,"no. 81, datong 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,中義,高雄市新興區六合一路27號,120.3120644,22.6322401,"no. 27, liuhe 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,天健,高雄市新興區中山一路279號,120.30204,22.635646,"no. 279, zhongshan 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,文昌,高雄市新興區六合路117號,120.3156543,22.6319641,"no. 117, liuhe rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,文漾,高雄市新興區文橫二路164-1號.164-2號,120.3036183,22.623287,"no. 164-1, wenheng 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,正仁,高雄市新興區中正三路84號1樓,120.3075305,22.6312041,"1, no. 84, zhongzheng 3rd rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,正達,高雄市新興區中正三路45號1樓,120.3088575,22.6307133,"800, taiwan, kaohsiung city, xinxing district, zhongzheng 3rd rd, 45號1樓",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,1,1,NA,NA,NA,NA
高雄市,新興區,合莊,高雄市新興區六合二路37號,120.3006621,22.6324366,"no. 37, liuhe 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA
高雄市,新興區,尚義,高雄市新興區中正二路218號,120.3154977,22.6306698,"no. 218, zhongzheng 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,新興區,明星,高雄市新興區自立二路146號,120.2983209,22.6331454,"no. 146, zili 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,信賢,高雄市新興區南港里七賢一路432號1樓,120.3053357,22.6345224,"1, no. 432, qixian 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA
高雄市,新興區,建興,高雄市新興區七賢二路86號,120.2988968,22.634373,"no. 86, qixian 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,美麗島,高雄市新興區中山一路115號(美麗島站內),120.3019131,22.6313887,"地下一樓 formosa boulevard station, no. 115, zhongshan 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,高銀,高雄市新興區六合一路158號,120.3034181,22.6330741,"no. 158, liuhe 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,崛星,高雄市新興區五福二路209.211號,120.3062043,22.6248621,"wufu 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,清漢,高雄市新興區德望里民生一路154號1樓,120.309894,22.627918,"1, no. 154, minsheng 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,新興區,復橫,高雄市新興區復興一路28號30號32號1樓,120.308229,22.6294505,"1, no. 28, fuxing 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,愛仁,高雄市新興區五福二路43號1樓2樓45號1樓2樓,120.3074231,22.6250651,"800, taiwan, kaohsiung city, xinxing district, wufu 2nd rd, 43號1、2樓",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,新興區,新三華,高雄市新興區中東里復興一路72號1樓,120.3085197,22.6329208,"1, no. 72, fuxing 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,NA
高雄市,新興區,新田,高雄市新興區新田路144號1樓2樓144之1號1樓2樓,120.303057,22.6221852,"800, taiwan, kaohsiung city, xinxing district, xintian rd, 144號1,2樓",NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,新崛江,高雄市新興區振成里新田路114號,120.3042986,22.6225777,"no. 114, xintian rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,新球庭,高雄市新興區林森一路162號,120.3047196,22.6301495,"no. 162, linsen 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,新新賢,高雄市新興區開平里七賢一路268號270號,120.3094114,22.6342457,"no. 268, qixian 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,瑞賢,高雄市新興區民族二路90號,120.3138423,22.6335466,"no. 90號, minzu 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,NA,1
高雄市,新興區,興村,高雄市新興區五福二路92號,120.3080749,22.6256272,"no. 92, wufu 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,新興區,寶成,高雄市新興區青年一路220號,120.3084888,22.6222654,"no. 220, qingnian 1st rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
高雄市,新興區,鑫明莊,高雄市新興區六合二路24號,120.301032,22.63283,"no. 24, liuhe 2nd rd, xinxing district, kaohsiung city, taiwan 800",NA,NA,1,1,1,1,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
高雄市,前金區,中央公園,高雄市前金區中山一路11號(中央公園站內),120.3011078,22.6248481,"central park station, no. 11, zhongshan 1st rd, qianjin district, kaohsiung city, taiwan 800",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,太華,高雄市前金區成功一路455之1號,120.2920059,22.6284799,"no. 455之1號, chenggong 1st rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,文東,高雄市前金區新田路226號228號,120.2989566,22.6208374,"no. 226, xintian rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,前金區,市賢,高雄市前金區市中一路242號,120.2892779,22.6313138,"no. 242, shizhong 1st rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,1,NA,NA,1,NA,1,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,自強,高雄市前金區自強二路39號,120.2960311,22.6232274,"no. 39, ziqiang 2nd rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,幸福川,高雄市前金區自強一路149號1樓2樓,120.2922494,22.6328824,"1 2, no. 149號, ziqiang 1st rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,長生,高雄市前金區五福三路54號,120.297248,22.6220701,"no. 54, wufu 3rd rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,長興,高雄市前金區瑞源路68號70號72號,120.2978003,22.6307273,"no. 68, ruiyuan rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,青盛,高雄市前金區大同一路268號1樓,120.2975657,22.6279495,"1, no. 268, datong 1st rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,前金,高雄市前金區自強二路172號,120.2944827,22.6278782,"no. 172, ziqiang 2nd rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,博仁,高雄市前金區五福三路97之1號1樓,120.295595,22.6209826,"1, no. 97, wufu 3rd rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,愛之船,高雄市前金區河東路165號1樓,120.29094,22.623047,"1, no. 165, hedong rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,愛河,高雄市前金區博孝里河東路8號1樓,120.2910446,22.6216544,"1, no. 8, hedong rd, qianjin district, kaohsiung city, taiwan 801",NA,1,1,1,1,1,NA,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,NA,NA,1
高雄市,前金區,新盛,高雄市前金區草江里七賢二路193號193-1號193-2號1樓,120.295299,22.6328727,"2 号 1, no. 193, qixian 2nd rd, qianjin district, kaohsiung city, taiwan 801",NA,NA,1,1,1,NA,NA,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,前金區,龍客,高雄市前金區大同二路1號,120.2964285,22.6273143,"801, taiwan, kaohsiung city, qianjin district, 大同二路1號",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA
高雄市,鳥松區,仁美,高雄市鳥松區學堂路18號20號,120.3925129,22.6585322,"no. 18, xuetang rd, niaosong district, kaohsiung city, taiwan 833",NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,鳥松區,正修,高雄市鳥松區鳥松里澄清路840號,120.3500151,22.6502306,"no. 840, chengqing rd, sanmin district, kaohsiung city, taiwan 833",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA
高雄市,鳥松區,長青,高雄市鳥松區大智路5號7號1樓,120.3612123,22.659132,"1, no. 5, dazhi rd, niaosong district, kaohsiung city, taiwan 833",NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,1,1,1,1,1,NA,NA,NA,1,NA,1,1,1,NA,1,NA,NA,1,1,1,1,NA
高雄市,鳥松區,球場,高雄市鳥松區本館路196號1樓,120.3358824,22.6559872,"833, taiwan, kaohsiung city, niaosong district, 本館路196號1",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
高雄市,鳥松區,翔盛,高雄市鳥松區水土埔里神農路479號,120.3814927,22.6588575,"no. 479, shennong rd, niaosong district, kaohsiung city, taiwan 833",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA
