en_address,county,town,name,addresses,停車場,廁所,ATM,座位區,ibon WiFi,OPEN! STORE,千禧血壓站,冰塊杯販售,霜淇淋,台塑有機蔬菜,美妝,Mister Donut甜甜圈,ibon,現萃茶,現蒸地瓜,統一生機,OPEN!兒童閱覽室,K·Seren,21TOGO,烘培坊,!+? CAFE RESERVE,博客來,糖果屋,日本7-ELEVEN限定,國際精品專櫃,精品咖啡,CITY CAFE氮氣飲品,天素地蔬,嚴選素材冷凍鮮物,光合帕尼尼,冷凍交貨便,酒BAR,寵物生活專區,酷聖石,甜點專櫃
"No. 7, Sulinli, Tainan City, Tainan City",台南市,安定區,善安,台南市安定區蘇林里7號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,,
"No. 13 of 12_126, Xinji New Ji, Tainan City, Tainan City, Tainan City",台南市,安定區,新吉,台南市安定區新吉里新吉126之12_126之13號,1,1,1,1,1,,1,,,,,,1,1,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 407, Anding, Tainan City, Tainan City",台南市,安定區,新安發,台南市安定區安加里安定407號,,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 1, No. 1, South Kehua District, Shanhua District, Tainan City",台南市,善化區,P1廠,台南市善化區南科北路1之1號1樓,,,,,,1,,,,,,,1,1,1,1,,,,,,1,,1,1,1,,,,,,,,,
"No. 1, Sangaozhu Road, Nantongli, Shanhua District, Tainan City",台南市,善化區,P7廠,台南市善化區南關里三抱竹路1號,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,1,,,,,,,,,
"No. 74-2, No. 74-2, Six-point Sixth of Tianyuli, Shanhua District, Tainan City",台南市,善化區,六分寮,台南市善化區田寮里六分寮74-1號74-2號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
Tainan City Shanhua District Shumairishi No. 190,台南市,善化區,牛墟,台南市善化區什乃里什乃190號,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 3, Huanxi Road, Shanhua District, Tainan City",台南市,善化區,邦品廠,台南市善化區環西路二段3號,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,,,,,
"No. 2-2, Chengxinli Road, Xiaoxinli, Shanhua District, Tainan City",台南市,善化區,松美,台南市善化區小新里成功路2-2號,,,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 352, Jianbei 13, Jiabei, Shanhua District, Tainan City",台南市,善化區,茄拔,台南市善化區嘉北里13鄰352號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, Jianguangli Road, Wenuangli, Shanhua District, Tainan City",台南市,善化區,飛鳥,台南市善化區文光里建國路386號1樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 1-1, South Kehua District, Shanhua District, Tainan City (P3 Plant)",台南市,善化區,晶圓,台南市善化區南科北路1-1號(P3廠),,,,,,,,,,,,,1,1,,1,,,,,,,,1,1,1,,1,,,,,,,
"1st Floor, No. 433.435, Longmujing Road, Lianlitanli, Shanhua District, Tainan City",台南市,善化區,朝日,台南市善化區蓮潭里龍目井路433.435號1樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,1,,1,1,1,,,,,1,,,,
"No. 518, Zhongshan Road, Shanhua District, Tainan City",台南市,善化區,善文,台南市善化區中山路518號,,,1,1,1,,,,,,,,1,,,,,,,,,,,1,,1,,,,,1,,,,
"No. 386 Zhongzheng Road, Shanhua District, Tainan City",台南市,善化區,善成,台南市善化區中正路386號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"1st Floor, No. 385 Zhongzheng Road, Shanhua District, Tainan City",台南市,善化區,善良,台南市善化區中正路385號1樓,,1,1,1,,,,,,,,,,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"No. 319, Dacheng Road, Shanhua District, Tainan City",台南市,善化區,善和,台南市善化區坐駕里大成路319號,,1,1,1,1,,,1,,,,,1,,,,,,,,,1,,1,1,1,,1,,,1,,,,
"1st Floor, No. 243 Zhongshan Road, Shanhua District, Tainan City",台南市,善化區,善農,台南市善化區中山路243號1樓,,1,1,1,,1,,,,,1,,1,,1,,,1,,,,1,,,1,1,,,,,1,1,1,,
"No. 1, No. 173, Chengxinli Road, Shanhua District, Tainan City",台南市,善化區,善營,台南市善化區小新里成功路173之1號,1,1,1,1,1,,,1,,1,,,1,1,1,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 198, 9th Sunshine Avenue, Liantanli, Shanhua District, Tainan City",台南市,善化區,陽光城,台南市善化區蓮潭里9鄰陽光大道198號1樓,,1,1,1,,,,,,1,1,1,1,1,1,,,,,,1,1,1,,1,,,1,1,1,1,1,1,,1
"No. 17 Nanke Jiu Road, Shanhua District, Tainan City (P5P6 Factory O Building O)",台南市,善化區,新P5,台南市善化區南科九路17號(P5P6廠O棟),,,,1,1,,,,,,,,1,1,1,,,,,,,,1,1,1,1,,1,,1,,,,,
"1st Floor, No. 1, South Kubei Road, Shanhua District, Tainan City",台南市,善化區,新六廠,台南市善化區南科北路1號1樓,,,,,,1,,1,,,1,1,,1,1,1,,1,,,,1,,1,1,1,,,,1,,,,,
"No. 143-2, Zhongshan Road, Guangwenli, Shanhua District, Tainan City",台南市,善化區,新樹人,台南市善化區光文里中山路143-2號,1,1,1,1,1,1,,1,,,,,1,,1,1,1,,,,,,,1,1,1,,,,,1,,,,
"Building B1, No. 12, No. 12, Nantongli, Nantongli, Shanhua District, Tainan City",台南市,善化區,群創B,台南市善化區南關里南科八路12號B1樓,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,
"No. 12 B1, Nanke Eight Road, Shanhua District, Tainan City",台南市,善化區,群創C,台南市善化區南科八路12號B1,,,1,1,1,,,1,,,,1,1,,,,,,,,,,,1,,,,,,,1,,,,
"No. 4 Xingnong Road, Shanhua District, Tainan City",台南市,善化區,興農,台南市善化區興農路4號,,,1,1,1,,,,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 55, Sanhe, Sanhe, Xincheng District, Tainan City",台南市,新市區,三舍,台南市新市區三舍里三舍55號,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 136-1 Camp Li, Xincheng District, Tainan City",台南市,新市區,大營,台南市新市區大營里136-1號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 125, Dashun Three Road, Sanheli, Xincheng District, Tainan City",台南市,新市區,東科,台南市新市區三舍里大順三路125號1樓,,,1,1,1,,,1,,1,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, Dashe Dashe, Dashe, Xincheng District, Tainan City",台南市,新市區,社頂,台南市新市區大社里大社710號1樓,,1,1,1,1,,,1,,1,,,1,,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 5, No. 5, Nanke Qi Road, Xinshi District, Tainan City",台南市,新市區,南茂,台南市新市區南科七路5號2樓,,,,1,,1,,,,,,,1,1,1,1,,,,,,,1,1,1,1,,1,,,,,,,
"1st floor of No. 180, No. 180, 9th neighboring Zhongshan Road, Xinshi District, Xincheng District, Tainan City",台南市,新市區,省新,台南市新市區永就里9鄰中山路180號1樓,,1,1,1,,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 87, No. 87, Mingchuan Street, Xincheng District, Tainan City",台南市,新市區,高大,台南市新市區銘傳街87號89號1樓,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"193 Xinhe Zhongzheng Road, Xinhe Lizhong District, Xincheng District, Tainan City",台南市,新市區,高吉,台南市新市區新和里中正路193號,,1,1,1,,1,,,,1,1,,1,,1,,,1,,,,1,,1,1,1,,,1,,1,,,,
"No. 171, Xinhe Ren'ai Street, Xinhe Renai, Xincheng District, Tainan City",台南市,新市區,高長,台南市新市區新和里仁愛街171號,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,
"1st Floor, No. 48 Huaxing Street, Xincheng District, Tainan City",台南市,新市區,新市,台南市新市區華興街48號1樓,,1,1,1,1,1,,1,,,,,1,,1,1,,,,,,1,,1,1,1,,,,,1,,,,
"No. 17 and No.19, Nanke Third Road, Xincheng District, Tainan City (Tainan Science Industrial Zone)",台南市,新市區,新南科,台南市新市區南科三路17、19號1樓(台南科學工業區),,,1,1,1,1,,1,,,1,,1,1,,,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 162, Xinxing Street, Xinshi District, Xinshi District, Tainan City",台南市,新市區,新科,台南市新市區新市里中興街162號1樓,,,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"No. 5, No. 12, Xinshi, Xincheng District, Tainan City",台南市,新市區,新凱,台南市新市區社內里12之5號,1,1,1,1,1,,1,1,,,,,1,,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"1st floor, No. 63, No. 61, No. 61, No. 61, No. 61, No. 59, Xinshi District, Tainan City",台南市,新市區,新新善,台南市新市區復興路59號61號63號一樓,,1,1,1,1,,1,1,,,,,1,1,,,,,,,,,,1,1,1,,1,,,1,,,,
"No. 118, Hong Kongli National Road, Xincheng District, Tainan City",台南市,新市區,新墘,台南市新市區港墘里民族路118號,1,1,1,1,1,,,1,,,,,1,1,,1,,,,,,,,1,1,1,,1,,,1,,,,
"1st Floor, No. 227, Yongzhi Zhongshan Road, Xincheng District, Tainan City",台南市,新市區,新雙新,台南市新市區永就里中山路227號1樓,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 2, Section 2, Huanxi Road, Xincheng District, Tainan City (Qunchuang Third Factory)",台南市,新市區,群創三,台南市新市區環西路二段2號1樓(群創三廠),,,1,,1,,,1,,,,,1,,,,,,,,,,,1,,1,,1,,,1,,,,
"1st Floor, No. 2, Section 2, Huanxi Road, Xincheng District, Tainan City (Qunchuang Five Factory)",台南市,新市區,群創五,台南市新市區環西路二段2號1樓(群創五廠),,,,,1,,,1,,,,,1,1,,,,,,,,,,1,,1,,,,,1,,,,
"No. 9, Lane 53, Zhonghua Road, Xinshi District, Xincheng District, Tainan City",台南市,新市區,遠專,台南市新市區永就里中華路53巷9號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,,,1,,,1,,,,
"No. 400 400, Tonglitan, Tan Dingli, Xincheng District, Tainan City",台南市,新市區,潭頂,台南市新市區潭頂里潭頂400號,,1,1,1,,,,,,,,,1,,1,,,,,,,1,,1,1,1,,,,,1,,,,
"No. 1, No. 2, Central Road, Xincheng District, Tainan City",台南市,新市區,樹谷,台南市新市區中心路2號1樓,,,1,1,1,1,1,1,,,,,1,1,1,1,,,,,,,,1,1,1,1,1,,,1,,,,
"7th Floor, No. 18, No. 18, Fenghua Lili South Road, Xincheng District, Tainan City",台南市,新市區,聯晶,台南市新市區豐華里南科二路18號7樓,,,1,1,,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,,,1,,,,,
"No. 57 Nanke Third Road, Xincheng District, Tainan City",台南市,新市區,聯電,台南市新市區南科三路57號,,,1,1,,,,,,,,,,1,,1,,,,,,,,1,1,1,,,,1,,,,,
"No. 35, No. 35, Nanke Second Road, Xincheng District, Tainan City",台南市,新市區,瀚宇,台南市新市區南科二路35號1樓,,,,1,1,,,,,,,,1,1,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 337-3, Nanzhou, Shan Shang District, Tainan City",台南市,山上區,山上,台南市山上區南洲337-3號,,1,1,1,1,1,,1,,,1,1,1,1,,1,,1,,,,1,,1,1,1,,1,1,,1,,,,1
"No. 249, 249-1, 249-2, Shan Shangshan, Shan Shang District, Tainan City",台南市,山上區,水道,台南市山上區山上里249、249-1、249-2號,,1,1,1,,,,,,,,1,1,,1,,,,,,,,,1,1,1,,,,,1,,1,1,
"No. 305, No. 305, Xingli New Road, Xinhua District, Tainan City",台南市,新化區,三麗,台南市新化區協興里正新路305號1樓,,,1,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,
"No. 233, Zhengxin Road, Xinhua District, Tainan City",台南市,新化區,大目降,台南市新化區正新路233號,,1,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 241, Naulin, Xinhua District, Tainan City",台南市,新化區,那菝,台南市新化區那菝林241號,,1,1,1,1,1,,,,,,,1,,1,1,,,,,,1,,1,1,1,,1,,,1,,1,,
"No. 373, Xinhua Road, Xinhua District, Tainan City",台南市,新化區,奇佳,台南市新化區信義路373號1樓,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,1,,1,,
"Tainan Xinhua District Knowledge, Mother's Mother Yiyi No. 15, No. 15, the first floor",台南市,新化區,知母義,台南市新化區知義里知母義15號之20一樓,1,1,1,1,1,,1,1,,,,,1,1,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 178, Bamboo Foot No. 178, Quanxingli, Xinhua District, Tainan City",台南市,新化區,星辰,台南市新化區全興里竹子腳178號,,1,1,1,,,,,,1,1,,1,,1,,,1,,,,1,,1,1,1,,,1,,1,,,,
"1st Floor, No. 626, Zhongshan Road, Xiexingli, Xinhua District, Tainan City",台南市,新化區,清美,台南市新化區協興里中山路624號626號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 321, Wu'an Li Zhongzheng Road, Xinhua District, Tainan City",台南市,新化區,清新,台南市新化區武安里中正路321號,,,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,1,,,,1,,
"No. 557, Zhongzheng Road, Xinhua District, Tainan City",台南市,新化區,新化,台南市新化區中正路557號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,,,,,
"No. 211, Zhongshan Road, Huiguo, Xinhua District, Tainan City",台南市,新化區,新興運,台南市新化區護國里中山路211號,,1,1,1,1,,,1,,1,1,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 1211, Zhongzheng Road, North of Xinhua District, Tainan City",台南市,新化區,遠德,台南市新化區北勢里中正路1211號,,,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,1,,
"No. 1, No. 12, Hang Hang, Hang Hang, Longzaki District, Tainan City",台南市,龍崎區,關北站,台南市龍崎區楠坑里楠坑12之1號,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,1,,,,
"No. 1, No. 12, Hang Hang, Hang Hang, Longzaki District, Tainan City",台南市,龍崎區,關南站,台南市龍崎區楠坑里楠坑12之1號,,,,,,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,1,,,,
"No. 517, Zhongzheng Road, Beihuali, Guanmiao District, Tainan City",台南市,關廟區,車讚,台南市關廟區北花里中正路517號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"Guanxin Road No. 7, Guanxin Road, Guanmiao District, Tainan City",台南市,關廟區,保東,台南市關廟區關新路二段7號,,1,1,1,1,,,1,,,,,1,,1,,,,,,,1,,1,1,1,,1,1,1,,1,1,1,
"No. 851, No. 851, Section 1, Nanxiong Road, Guanmiao District, Tainan City",台南市,關廟區,威保,台南市關廟區南雄路一段851號1樓,,1,1,1,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,
"No. 203, No. 203, Section 1, Zhongshan Road, Xiangyangli, Guanmiao District, Tainan City",台南市,關廟區,香洋,台南市關廟區香洋里中山路一段203號1樓,,1,1,1,1,,1,1,,,,,1,,,1,1,,,,,,,1,1,1,,,,,1,,,,
"No. 210, Section 2, Nanxiong Road, Guanmiao District, Tainan City",台南市,關廟區,鼎利,台南市關廟區南雄路二段210號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 881, Zhongzheng Road, Nanhuali, Guanmiao District, Tainan City",台南市,關廟區,鼎富,台南市關廟區南花里中正路881號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 27, No. 27, Section 27, Zhongshan Road, Guanmiao District, Tainan City",台南市,關廟區,鼎鑫,台南市關廟區中山路二段27號1樓,,1,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 471, Section 1, Nanxiong Road, Guanmiao District, Tainan City",台南市,關廟區,關聖,台南市關廟區南雄路一段471號,1,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 194, Section 1, Zhongzheng North Road, Yajiali, Guiren District, Tainan City",台南市,歸仁區,八甲,台南市歸仁區八甲里中正北路一段194號,,1,1,1,1,,,1,,,,,1,1,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 32, Heping North Street, Guiren District, Tainan City",台南市,歸仁區,大通,台南市歸仁區和平北街32號,,1,1,1,1,,,,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 11 11, Section 1, Evergreen Road, Datanli, Guiren District, Guiren District, Tainan City",台南市,歸仁區,大潭,台南市歸仁區大潭里長榮路一段320巷11號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,1,1,,,,,1,,,,
"No. 307, Nanbao Lide Road, Guiren District, Guiren City, Tainan City",台南市,歸仁區,仁興,台南市歸仁區南保里大德路307號,1,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 1020, Section No. 1020, Zhongzheng South Road, Guiren District, Guiren District, Tainan City",台南市,歸仁區,六發,台南市歸仁區六甲里中正南路一段1020號,1,,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"No. 1, Daimiao 1st Street, Datiaoli, Guiren District, Guiren District, Tainan City",台南市,歸仁區,加賀,台南市歸仁區大廟里大廟一街1號,,1,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 370, Section 3, Zhongshan Road, Guiren District, Tainan City",台南市,歸仁區,立昌,台南市歸仁區中山路三段370號,,1,1,1,,,,,,,1,,1,,1,,,1,,,,1,,1,1,1,,,,,1,1,,,
"No. 108, Nanbaoli Minfu South Road, Guiren District, Guiren District, Tainan City",台南市,歸仁區,立青,台南市歸仁區南保里民權南路108號,,1,1,1,1,,1,1,,1,,,1,,1,1,,,,,,1,,1,1,1,,,1,1,1,,1,,
"No. 106, Minsheng North Road, Guiren District, Guiren City, Tainan City",台南市,歸仁區,立登,台南市歸仁區民生北路106號,,,1,1,1,,,1,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,
"No. 1, No. 162, Fuxing Road, Guiren District, Tainan City",台南市,歸仁區,伍誼,台南市歸仁區復興路162之1號,,,1,,1,,,1,,,,,1,,,,,,,,,,,1,,,,,,,,,,,
"Second Floor, No. 100 Guiren Road, Guiren District, Guiren District, Tainan City",台南市,歸仁區,沙崙站,台南市歸仁區沙崙里歸仁大道100號二樓,,,,,,,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,
"1st Floor, No. 47, Section 3, Nanbaoli Cultural Street, Guiren District, Guiren District, Tainan City",台南市,歸仁區,東利,台南市歸仁區南保里文化街三段47號1樓,,1,1,1,,1,,,,,1,,1,,1,,,1,,,,1,1,,1,1,,,1,,1,1,,,
"1st Floor, No. 130, Section 2, Zhongzheng North Road, Guiren District, Tainan City",台南市,歸仁區,花田,台南市歸仁區中正北路二段130號1樓,,1,1,1,,1,,,,,1,,1,,1,,,1,,,,1,,,1,1,,,,,1,1,1,,
"No. 1, Changjie Road, Guiren District, Guiren, Tainan City (B1, 4th Dormitory in Evergreen University)",台南市,歸仁區,長榮大,台南市歸仁區長大路1號(長榮大學內第4宿舍B1),,,1,,1,,,,,,,1,1,1,1,,,,,,,,,1,1,,,1,,1,1,,,,
"1st Floor, No. 101, Guiren Avenue, Guiren District, Tainan City",台南市,歸仁區,南三井,台南市歸仁區歸仁大道101號1樓,,,1,1,,1,,,,,1,,1,1,1,,,,1,,,,1,1,1,1,,1,,1,1,1,,,
"1st Floor, No. 211, Dacheng Road, Guiren District, Tainan City",台南市,歸仁區,紅瓦厝,台南市歸仁區大成路211號1樓,,1,1,,,1,,,,,1,,1,1,1,,,1,,,,1,,1,1,1,,1,1,1,1,1,,,
"No. 22, Section 3, Zhongzheng South Road, Datanli, Guiren District, Guiren District, Tainan City",台南市,歸仁區,真潭,台南市歸仁區大潭里中正南路三段22號,1,1,1,1,,,,,,,,,1,1,,,,,,,,,,1,1,1,,,,1,1,,1,,
"No. 371.373, high incidence of Guiren District, Guiren District, Tainan City",台南市,歸仁區,高發,台南市歸仁區高發二路371.373號,,1,1,1,,,,,,,,1,1,1,1,,,,,,,1,,1,1,1,,,1,1,1,1,1,1,
"No. 100 Guiren Road, Guiren District, Guiren District, Tainan City",台南市,歸仁區,高鐵南站,台南市歸仁區沙崙里歸仁大道100號,,,,,,,,,,,1,1,,1,1,1,,,1,,,,,1,1,1,1,,,1,,,,,
"No. 60, Section 2, Zhongshan Road, Guiren District, Tainan City",台南市,歸仁區,歸仁,台南市歸仁區中山路二段60號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,,,,1,,,,
"No. 301, Section 1, Zhongshan Road, Guiren District, Guiren, Tainan City",台南市,歸仁區,豐生,台南市歸仁區看東里中山路一段301號,,,1,1,1,,,1,,,,,1,,1,1,,,,,,1,,1,1,1,,,,,1,,1,,
"No. 110, Section 1, Zhongzheng South Road, Guiren District, Guiren City, Tainan City",台南市,歸仁區,騰揮,台南市歸仁區中正南路一段110號,,,1,,1,,,1,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,
"No. 124.126, Section 1, Erren Road, Rende District, Tainan City",台南市,仁德區,大嘉瑩,台南市仁德區二仁路一段124.126號,,1,1,1,,,,,,1,,,1,1,1,,,,,,,1,,1,1,1,,,1,1,1,,,,
"1st Floor, No. 347, Zhongzheng West Road, Rende District, Tainan City",台南市,仁德區,大瑩,台南市仁德區二行里中正西路347號1樓,,1,1,1,,,,,,,,,,1,1,,,,,,,,,1,1,1,,,,1,1,,1,,
"1st Floor, No. 176, Zhongzhou, Rende District, Tainan City",台南市,仁德區,中洲,台南市仁德區中洲 276之17號1樓,,,1,1,1,,,1,,,,,1,,,,,,,,,,,1,,,,1,,,1,,,,
"No. 122, No. 120, Prodigal Road, Prince Lili, Rende District, Tainan City",台南市,仁德區,仁大,台南市仁德區太子里太子路120號122號,1,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,1,,,1,,,,
"No. 188, Hedian Road, Rande District, Tainan City",台南市,仁德區,仁伯,台南市仁德區後壁里德安路188號,1,1,1,1,1,,,1,,,,,1,1,,1,,,,,,,,1,1,1,,1,,,1,,,,
"No. 1052, Section 2, Zhongzheng Road, Rende District, Tainan City",台南市,仁德區,仁義,台南市仁德區中正路二段1052號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,,,1,,,1,,,,
"1st Floor, 497, 499, 501, Zhongshan Road, Rende District, Tainan City",台南市,仁德區,仁德,台南市仁德區中山路497、499、501號1樓,,1,1,1,1,,,1,,,,,1,1,1,1,,,,,,,,1,1,1,,1,,1,1,,,,
"No. 576, Section 1, Wenxian Road, Rende District, Tainan City",台南市,仁德區,文安,台南市仁德區文賢路一段576號,,,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"1st Floor, No. 200 Lane 1, Zhongzhou Road, Zhongzhou Village, Rende District, Tainan City",台南市,仁德區,北站,台南市仁德區中洲村中洲路1巷200號1樓,,,1,1,1,1,,,,,1,1,1,1,1,1,,,,,,,,1,1,1,1,1,,1,1,,,,
"No. 66, Section 2, Wenhua Road, Rende District, Tainan City",台南市,仁德區,奇美博,台南市仁德區文華路二段66號,,,,1,,1,,,,,1,1,1,1,1,,,1,,,,1,1,1,1,1,,,,1,1,1,,1,1
"No. 59-1, Sanjiali, Rende District, Tainan City",台南市,仁德區,奇美實,台南市仁德區三甲里59-1號,,,1,1,1,,,1,,,,,1,1,,,,,,,,,,1,1,,,,,,1,,,,
"No. 139, Shengli Road, Xintianli, Rende District, Tainan City",台南市,仁德區,奇勝,台南市仁德區新田里勝利路139號,,1,1,1,1,,,1,,,,,1,1,,,,,,,,,,1,1,1,,,,,,,,,
"1st Floor, No. 66, Section 2, Wenhua Road, Rende District, Tainan City",台南市,仁德區,奇博,台南市仁德區文華路二段66號1樓,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"No. 155, Zhongshan Road, Rende District, Tainan City",台南市,仁德區,林頂,台南市仁德區中山路155號,,1,1,1,1,,,1,,,,,1,1,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 157, Rendrvine Road, Rende District, Tainan City",台南市,仁德區,虎尾寮,台南市仁德區仁德里文德路157號,,1,1,1,1,,,1,,,,1,1,,,,,,,,,,,1,1,1,,,,,1,,1,,
"195, Baoren Road, Rende District, Tainan City (in the camp area)",台南市,仁德區,長安營,台南市仁德區保仁路195號(營區內),,,1,1,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,1,,,,
"No. 233, Emperor Zi Road, Tuki District, Rende District, Tainan City",台南市,仁德區,長益,台南市仁德區土庫里太子路233號,,,1,1,1,,,1,,,,,1,,1,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 529, Section 1, Zhongzheng Road, Rende District, Tainan City",台南市,仁德區,保正,台南市仁德區中正路一段529號,,1,1,1,1,,,1,,,,,1,,,1,,,,,,,,1,1,1,,,,,1,,,,
"No. 88, Chongde Road, Chengde District, Rende District, Tainan City",台南市,仁德區,保華,台南市仁德區成功里崇德路88號,,,1,1,1,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,,,
"1st Floor, No. 220, Lane 220, Zhongzhou Road, Zhongzhou Village, Rende District, Tainan City",台南市,仁德區,南站,台南市仁德區中洲村中洲路1巷220號1樓,,,1,1,1,,,,,,1,1,1,,1,1,,,,,,,,1,1,1,1,1,,1,1,,,,
"No. 1.83, No. 1.83, Changxing Road, Rende District, Tainan City",台南市,仁德區,家園,台南市仁德區長興路77之1號.83號,,1,1,1,,,,,,,,,1,1,1,,,,,,,1,,1,1,1,,,1,,1,,,,
"No. 260, No. 258 Zhongshan Road, Rende District, Tainan City",台南市,仁德區,素心,台南市仁德區中山路258號260號,,1,1,1,,,,1,,,,,1,1,,,,,,,,,,1,1,1,,,,,1,,,,
"No. 701, Section 3, Zhongzheng Road, Rende District, Tainan City",台南市,仁德區,常興,台南市仁德區中正路三段701號,,1,1,1,1,,,1,,,,,1,,,,,,,,,,,1,1,1,,,,,1,,,,
